"country","year_exp","date","gender"
"http://worldbank.org/Country/HKG","81.42439","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAC","81.42439","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/HKG","81.42683","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAC","81.42683","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/HKG","81.37805","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAC","81.37805","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/HKG","84.22683","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAC","84.22683","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/HKG","80.87805","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAC","80.87805","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/HKG","84.27805","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAC","84.27805","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/HKG","80.38293","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAC","80.38293","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/HKG","83.83171","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAC","83.83171","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","72.64878","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","72.64878","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","72.24878","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","70.67707","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","73.90488","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","72.34878","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","71.24634","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","73.70244","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","74.85854","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","72.3","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","73.15122","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","75.56585","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","75.06341","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","75.56829","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","75.56829","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","75.76341","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","73.09756","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/HUN","74.20732","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","62.432","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","57.467","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","63.33","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","60.023","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","62.757","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","57.716","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","63.055","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","60.448","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","58.86","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","57.969","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","60.876","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","58.239","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","59.61","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","58.535","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","61.296","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","61.699","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","59.219","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/HTI","62.078","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/HKG","85","2017-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAC","85","2017-01-01T00:00:00Z",""
"http://worldbank.org/Country/HKG","85","2018-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAC","85","2018-01-01T00:00:00Z",""
"http://worldbank.org/Country/HKG","85","2019-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAC","85","2019-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","64.74","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","63.745","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","65.354","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","68.46","2020-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","65.481","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","64.001","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","65.623","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","64.231","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","65.949","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","64.599","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","65.78","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","66.317","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","64.859","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","66.13","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","64.961","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","65.054","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","65.146","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","64.43","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/KIR","65.244","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/BMU","78.33415","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/BMU","78.0878","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/BMU","78.68537","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/BMU","81.22707","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/BMU","79.38844","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/BMU","81.15268","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/BMU","78.93415","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/BMU","77.88537","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/BMU","77.88537","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/BMU","78.48537","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/BMU","78.8878","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/BMU","81.0122","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/BMU","80.79732","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/BMU","79.23659","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/BMU","80.57244","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/BMU","81.6778","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/BMU","79.28854","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUW","77.47317","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUW","74.70976","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUW","75.30976","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUW","75.36341","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUW","77.82439","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUW","76.1561","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/CUW","77.87317","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","67.868","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","68.251","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","65.391","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","58.432","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","62.186","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","68.981","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","59.335","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","63.088","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","66.555","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","66.01","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","67.034","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","60.283","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","63.927","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","67.466","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","57.604","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","64.695","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","61.241","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/KHM","68.62","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","79.42195","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","77.20732","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","78.08659","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","76.00732","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","80.12439","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","78.97073","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","78.56098","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","80.77561","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","76.85854","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","75.00976","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","80.77561","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","80.32195","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","75.75854","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","78.76585","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","75.4122","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","77.6122","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","81.07805","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/SVN","79.97073","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","73.868","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","73.979","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","73.084","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","74.338","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","73.67","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","73.505","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","73.584","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","73.764","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","73.16","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","74.096","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","74.217","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","73.232","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","74.458","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","74.577","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","73.367","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","73.434","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","74.694","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/KWT","73.3","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","68.862","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","67.539","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","68.966","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","67.82","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","67.675","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","69.078","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","69.195","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","67.969","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","68.115","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","68.251","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","67.3","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","68.375","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","68.484","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","68.582","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","67.195","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","68.673","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","68.765","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/FSM","67.414","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","63.952","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","53.347","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","60.643","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","57.333","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","64.535","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","59.58","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","54.209","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","61.625","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","65.037","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","51.366","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","58.466","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","65.475","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","55.172","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","62.501","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","51.94","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","63.275","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","52.593","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/ETH","56.221","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","67.91","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","69.448","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","67.734","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","69.625","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","69.796","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","68.079","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","68.243","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","70.117","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","68.405","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","70.269","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","68.569","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","68.737","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","68.909","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","69.96","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","69.087","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","67.365","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","69.267","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/FJI","67.553","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","79.56829","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","80.62683","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","81.18049","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","81.78049","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","77.96585","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","79.21463","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","77.46585","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","79.71951","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","79.26341","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","78.71463","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","78.11951","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","77.29122","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","81.48049","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","80.97561","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","80.47073","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","79.87073","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","78.81707","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/FIN","78.36829","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","72.69146","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","74.82439","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","70.06341","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","71.90976","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","77.73659","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","75.42927","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","77.14146","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","71.31707","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","72.56829","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","73.77073","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","70.90488","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","76.22927","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","70.25854","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","76.32683","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","72.81463","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","70.41707","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","77.03415","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/EST","77.59024","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","71.01951","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","74.52927","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","71.26585","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","69.74293","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","70.76098","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","73.98293","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","73.48293","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","72.41951","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","74.12439","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","73.57561","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","71.3561","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","70.31463","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","70.96098","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","73.08049","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","72.02683","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","73.77805","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","70.86585","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/LVA","74.48049","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","71.61","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","68.022","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","68.302","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","66.852","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","67.006","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","69.119","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","67.185","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","69.616","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","67.362","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","67.521","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","70.117","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","67.82","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","67.665","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","70.577","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","70.961","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","71.258","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","68.671","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDA","71.468","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","72.91463","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","71.25366","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","73.56341","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","71.96098","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","70.9","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","72.01951","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","72.06098","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","71.57073","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","71.8122","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","71.65854","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","73.86341","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","74.32195","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","73.26829","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","74.32195","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","73.91463","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","74.51707","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","71.0561","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/LTU","71.76098","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","73.097","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","75.821","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","70.296","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","73.572","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","70.873","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","73.999","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","68.284","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","74.377","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","71.456","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","68.722","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","74.717","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","72.029","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","75.026","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","69.209","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","72.58","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","75.309","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","69.738","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/MAR","75.573","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","77.77073","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","80.53902","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","79.43171","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","79.38293","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","80.63171","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","82.29268","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","80.63659","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","77.87317","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","82.29268","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","77.82439","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","77.72683","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","79.12195","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","77.96585","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","80.9878","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","79.2878","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","81.39268","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","81.8","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/LUX","82.22927","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","73.267","2000-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","75.019","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","73.642","2002-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","75.207","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","73.782","2003-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","74.457","2009-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","73.038","1999-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","73.47","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","74.632","2010-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","74.824","2011-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","74.18","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","75.384","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","73.893","2004-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","75.549","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","73.986","2005-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","75.703","2016-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","74.077","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/MKD","74.305","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDV","74.771","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/MDV","77.042","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/LAO","65.208","2012-01-01T00:00:00Z",""
"http://worldbank.org/Country/LAO","62.348","2006-01-01T00:00:00Z",""
"http://worldbank.org/Country/LAO","59.494","2001-01-01T00:00:00Z",""
"http://worldbank.org/Country/LAO","65.6","2013-01-01T00:00:00Z",""
"http://worldbank.org/Country/LAO","62.886","2007-01-01T00:00:00Z",""
"http://worldbank.org/Country/LAO","65.975","2014-01-01T00:00:00Z",""
"http://worldbank.org/Country/LAO","63.402","2008-01-01T00:00:00Z",""
"http://worldbank.org/Country/LAO","66.335","2015-01-01T00:00:00Z",""
"http://worldbank.org/Country/LAO","60.648","2003-01-01T00:00:00Z",""
