"country","year_exp_WB","date"
"http://worldbank.org/Country/LSO","54.331","2019"
"http://worldbank.org/Country/LTU","76.2829","2019"
"http://worldbank.org/Country/LUX","82.639","2019"
"http://worldbank.org/Country/LVA","75.3878","2019"
"http://worldbank.org/Country/MAC","84.244","2019"
"http://worldbank.org/Country/MAR","76.68","2019"
"http://worldbank.org/Country/MDA","71.901","2019"
"http://worldbank.org/Country/MDG","67.041","2019"
"http://worldbank.org/Country/MDV","78.921","2019"
"http://worldbank.org/Country/MKD","76.6024","2019"
"http://worldbank.org/Country/MMR","67.134","2019"
"http://worldbank.org/Country/MNE","76.6829","2019"
"http://worldbank.org/Country/MNG","69.87","2019"
"http://worldbank.org/Country/MOZ","60.854","2019"
"http://worldbank.org/Country/MRT","64.925","2019"
"http://worldbank.org/Country/MUS","74.2359","2019"
"http://worldbank.org/Country/MWI","64.263","2019"
"http://worldbank.org/Country/MYS","76.156","2019"
"http://worldbank.org/Country/NAM","63.708","2019"
"http://worldbank.org/Country/NGA","54.687","2019"
"http://worldbank.org/Country/NIC","74.485","2019"
"http://worldbank.org/Country/NLD","82.1122","2019"
"http://worldbank.org/Country/NOR","82.9585","2019"
"http://worldbank.org/Country/NPL","70.778","2019"
"http://worldbank.org/Country/NZL","81.7073","2019"
"http://worldbank.org/Country/OMN","77.861","2019"
"http://worldbank.org/Country/PAK","67.273","2019"
"http://worldbank.org/Country/PAN","78.506","2019"
"http://worldbank.org/Country/PHL","71.231","2019"
"http://worldbank.org/Country/PNG","64.501","2019"
"http://worldbank.org/Country/PRK","72.274","2019"
"http://worldbank.org/Country/PRY","74.254","2019"
"http://worldbank.org/Country/PYF","77.657","2019"
"http://worldbank.org/Country/QAT","80.227","2019"
"http://worldbank.org/Country/ROU","75.6073","2019"
"http://worldbank.org/Country/RUS","73.0839","2019"
"http://worldbank.org/Country/RWA","69.024","2019"
"http://worldbank.org/Country/SAU","75.133","2019"
"http://worldbank.org/Country/SDN","65.311","2019"
"http://worldbank.org/Country/SEN","67.941","2019"
"http://worldbank.org/Country/SGP","83.5951","2019"
"http://worldbank.org/Country/IRL","82.2049","2020"
"http://worldbank.org/Country/IRN","76.87","2020"
"http://worldbank.org/Country/IRQ","70.748","2020"
"http://worldbank.org/Country/ISL","83.0659","2020"
"http://worldbank.org/Country/ITA","82.3439","2020"
"http://worldbank.org/Country/JAM","74.586","2020"
"http://worldbank.org/Country/JOR","74.655","2020"
"http://worldbank.org/Country/KAZ","71.37","2020"
"http://worldbank.org/Country/KEN","66.991","2020"
"http://worldbank.org/Country/KGZ","71.8","2020"
"http://worldbank.org/Country/ZMB","51.888","1987"
"http://worldbank.org/Country/ZMB","51.173","1988"
"http://worldbank.org/Country/ZMB","61.737","2015"
"http://worldbank.org/Country/ZMB","62.464","2016"
"http://worldbank.org/Country/ZMB","46.687","1960"
"http://worldbank.org/Country/ZMB","47.084","1961"
"http://worldbank.org/Country/ZMB","47.446","1962"
"http://worldbank.org/Country/ZMB","47.772","1963"
"http://worldbank.org/Country/ZMB","48.068","1964"
"http://worldbank.org/Country/ZMB","48.351","1965"
"http://worldbank.org/Country/ZMB","48.643","1966"
"http://worldbank.org/Country/ZMB","48.96","1967"
"http://worldbank.org/Country/ZMB","49.313","1968"
"http://worldbank.org/Country/ZMB","49.7","1969"
"http://worldbank.org/Country/ZMB","50.282","1989"
"http://worldbank.org/Country/ZMB","44.983","1994"
"http://worldbank.org/Country/ZMB","43.413","1998"
"http://worldbank.org/Country/ZMB","55.655","2010"
"http://worldbank.org/Country/ZMB","58.502","2012"
"http://worldbank.org/Country/ZMB","50.114","1970"
"http://worldbank.org/Country/ZMB","50.542","1971"
"http://worldbank.org/Country/ZMB","50.961","1972"
"http://worldbank.org/Country/ZMB","51.351","1973"
"http://worldbank.org/Country/ZMB","52.863","1981"
"http://worldbank.org/Country/ZMB","52.905","1982"
"http://worldbank.org/Country/ZMB","49.249","1990"
"http://worldbank.org/Country/KNA","63.9512","1982"
"http://worldbank.org/Country/IMN","76.5293","1994"
"http://worldbank.org/Country/MHL","67.5049","1999"
"http://worldbank.org/Country/ZWE","60.792","1987"
"http://worldbank.org/Country/ZWE","60.136","1988"
"http://worldbank.org/Country/ZWE","59.534","2015"
"http://worldbank.org/Country/ZWE","60.294","2016"
"http://worldbank.org/Country/ZWE","53.019","1960"
"http://worldbank.org/Country/ZWE","53.483","1961"
"http://worldbank.org/Country/ZWE","53.946","1962"
"http://worldbank.org/Country/ZWE","54.403","1963"
"http://worldbank.org/Country/ZWE","54.849","1964"
"http://worldbank.org/Country/ZWE","55.274","1965"
"http://worldbank.org/Country/ZWE","55.671","1966"
"http://worldbank.org/Country/ZWE","56.034","1967"
"http://worldbank.org/Country/ZWE","56.362","1968"
"http://worldbank.org/Country/ZWE","56.656","1969"
"http://worldbank.org/Country/ZWE","59.235","1989"
"http://worldbank.org/Country/ZWE","52.044","1994"
"http://worldbank.org/Country/ZWE","46.466","1998"
"http://worldbank.org/Country/ZWE","50.64","2010"
"http://worldbank.org/Country/ZWE","55.032","2012"
"http://worldbank.org/Country/ZWE","56.913","1970"
"http://worldbank.org/Country/ZWE","57.135","1971"
"http://worldbank.org/Country/ZWE","57.329","1972"
"http://worldbank.org/Country/ZWE","57.509","1973"
"http://worldbank.org/Country/ZWE","60.203","1981"
"http://worldbank.org/Country/ZWE","58.1","1990"
"http://worldbank.org/Country/DMA","71.4634","1982"
"http://worldbank.org/Country/KHM","70.054","2020"
"http://worldbank.org/Country/KIR","68.611","2020"
"http://worldbank.org/Country/KOR","83.4268","2020"
"http://worldbank.org/Country/IRL","71.7828","1976"
"http://worldbank.org/Country/IRN","55.744","1976"
"http://worldbank.org/Country/IRQ","61.291","1976"
"http://worldbank.org/Country/ISL","76.9722","1976"
"http://worldbank.org/Country/ITA","72.992","1976"
"http://worldbank.org/Country/JAM","69.718","1976"
"http://worldbank.org/Country/JOR","64.108","1976"
"http://worldbank.org/Country/KAZ","63.7093","1976"
"http://worldbank.org/Country/KEN","55.802","1976"
"http://worldbank.org/Country/KGZ","61.7972","1976"
"http://worldbank.org/Country/KHM","20.317","1976"
"http://worldbank.org/Country/KIR","54.748","1976"
"http://worldbank.org/Country/KOR","64.5024","1976"
"http://worldbank.org/Country/KWT","68.217","1976"
"http://worldbank.org/Country/LAO","47.985","1976"
"http://worldbank.org/Country/LBR","43.514","1976"
"http://worldbank.org/Country/LCA","66.478","1976"
"http://worldbank.org/Country/LKA","66.459","1976"
"http://worldbank.org/Country/LSO","54.03","1976"
"http://worldbank.org/Country/LTU","70.958","1976"
"http://worldbank.org/Country/LUX","70.9985","1976"
"http://worldbank.org/Country/LVA","69.0478","1976"
"http://worldbank.org/Country/MAC","72.352","1976"
"http://worldbank.org/Country/MAR","54.976","1976"
"http://worldbank.org/Country/MDA","65.172","1976"
"http://worldbank.org/Country/MDG","47.517","1976"
"http://worldbank.org/Country/MDV","49.167","1976"
"http://worldbank.org/Country/MKD","68.2191","1976"
"http://worldbank.org/Country/MMR","51.312","1976"
"http://worldbank.org/Country/MNE","72.0503","1976"
"http://worldbank.org/Country/MNG","56.848","1976"
"http://worldbank.org/Country/MOZ","43.028","1976"
"http://worldbank.org/Country/MRT","52.817","1976"
"http://worldbank.org/Country/MUS","64.8556","1976"
"http://worldbank.org/Country/MWI","42.649","1976"
"http://worldbank.org/Country/MYS","66.761","1976"
"http://worldbank.org/Country/NAM","55.882","1976"
"http://worldbank.org/Country/NGA","43.647","1976"
"http://worldbank.org/Country/NIC","56.764","1976"
"http://worldbank.org/Country/NLD","74.6471","1976"
"http://worldbank.org/Country/NOR","75.0395","1976"
"http://worldbank.org/Country/NPL","44.294","1976"
"http://worldbank.org/Country/NZL","72.422","1976"
"http://worldbank.org/Country/OMN","55.781","1976"
"http://worldbank.org/Country/PAK","55.421","1976"
"http://worldbank.org/Country/PAN","68.513","1976"
"http://worldbank.org/Country/PHL","63.206","1976"
"http://worldbank.org/Country/PNG","50.197","1976"
"http://worldbank.org/Country/PRK","64.206","1976"
"http://worldbank.org/Country/PRY","66.302","1976"
"http://worldbank.org/Country/PYF","62.239","1976"
"http://worldbank.org/Country/QAT","71.198","1976"
"http://worldbank.org/Country/ROU","69.6988","1976"
"http://worldbank.org/Country/RUS","67.4876","1976"
"http://worldbank.org/Country/RWA","45.692","1976"
"http://worldbank.org/Country/SAU","59.179","1976"
"http://worldbank.org/Country/SDN","53.807","1976"
"http://worldbank.org/Country/SEN","44.641","1976"
"http://worldbank.org/Country/SGP","70.594","1976"
"http://worldbank.org/Country/SLE","37.496","1997"
"http://worldbank.org/Country/SLV","67.978","1997"
"http://worldbank.org/Country/SOM","48.967","1997"
"http://worldbank.org/Country/SRB","72.039","1997"
"http://worldbank.org/Country/USA","76.6366","2000"
"http://worldbank.org/Country/UZB","67.156","2000"
"http://worldbank.org/Country/VCT","70.809","2000"
"http://worldbank.org/Country/VIR","76.6195","2000"
"http://worldbank.org/Country/VNM","73.025","2000"
"http://worldbank.org/Country/VUT","67.363","2000"
"http://worldbank.org/Country/WSM","68.748","2000"
"http://worldbank.org/Country/YEM","60.683","2000"
"http://worldbank.org/Country/ZMB","44.0","2000"
"http://worldbank.org/Country/ZWE","44.649","2000"
"http://worldbank.org/Country/SLB","67.816","2001"
"http://worldbank.org/Country/SLE","40.369","2001"
"http://worldbank.org/Country/SLV","69.162","2001"
"http://worldbank.org/Country/SOM","51.213","2001"
"http://worldbank.org/Country/SRB","72.2341","2001"
"http://worldbank.org/Country/SSD","49.592","2001"
"http://worldbank.org/Country/STP","62.017","2001"
"http://worldbank.org/Country/SUR","67.913","2001"
"http://worldbank.org/Country/SVK","73.4024","2001"
"http://worldbank.org/Country/SVN","75.7585","2001"
"http://worldbank.org/Country/SWZ","45.799","2001"
"http://worldbank.org/Country/SYC","73.2537","2001"
"http://worldbank.org/Country/SYR","73.371","2001"
"http://worldbank.org/Country/TCD","47.789","2001"
"http://worldbank.org/Country/TGO","53.554","2001"
"http://worldbank.org/Country/THA","70.832","2001"
"http://worldbank.org/Country/TJK","62.807","2001"
"http://worldbank.org/Country/TKM","63.842","2001"
"http://worldbank.org/Country/TLS","59.945","2001"
"http://worldbank.org/Country/TTO","69.65","2001"
"http://worldbank.org/Country/TUN","73.415","2001"
"http://worldbank.org/Country/TZA","51.444","2001"
"http://worldbank.org/Country/UKR","67.8371","2001"
"http://worldbank.org/Country/URY","74.939","2001"
"http://worldbank.org/Country/USA","76.8366","2001"
"http://worldbank.org/Country/UZB","67.374","2001"
"http://worldbank.org/Country/SLB","68.845","2004"
"http://worldbank.org/Country/SLE","43.467","2004"
"http://worldbank.org/Country/SLV","69.908","2004"
"http://worldbank.org/Country/SOM","52.043","2004"
"http://worldbank.org/Country/SRB","72.6829","2004"
"http://worldbank.org/Country/SSD","51.095","2004"
"http://worldbank.org/Country/STP","64.02","2004"
"http://worldbank.org/Country/SUR","68.555","2004"
"http://worldbank.org/Country/SVK","73.9585","2004"
"http://worldbank.org/Country/SVN","77.2073","2004"
"http://worldbank.org/Country/SWZ","42.731","2004"
"http://worldbank.org/Country/SYC","72.661","2004"
"http://worldbank.org/Country/SYR","74.25","2004"
"http://worldbank.org/Country/TCD","48.27","2004"
"http://worldbank.org/Country/TGO","54.234","2004"
"http://worldbank.org/Country/THA","71.728","2004"
"http://worldbank.org/Country/TJK","65.314","2004"
"http://worldbank.org/Country/TKM","64.693","2004"
"http://worldbank.org/Country/TLS","62.893","2004"
"http://worldbank.org/Country/TTO","70.428","2004"
"http://worldbank.org/Country/TUN","74.034","2004"
"http://worldbank.org/Country/TZA","53.602","2004"
"http://worldbank.org/Country/UKR","68.1854","2004"
"http://worldbank.org/Country/URY","75.599","2004"
"http://worldbank.org/Country/USA","77.4878","2004"
"http://worldbank.org/Country/UZB","68.135","2004"
"http://worldbank.org/Country/VCT","71.208","2004"
"http://worldbank.org/Country/VIR","70.4901","1975"
"http://worldbank.org/Country/VNM","61.446","1975"
"http://worldbank.org/Country/VUT","57.128","1975"
"http://worldbank.org/Country/WSM","61.661","1975"
"http://worldbank.org/Country/YEM","42.364","1975"
"http://worldbank.org/Country/ZMB","51.999","1975"
"http://worldbank.org/Country/ZWE","57.892","1975"
"http://worldbank.org/Country/SLB","60.515","1976"
"http://worldbank.org/Country/SLE","38.881","1976"
"http://worldbank.org/Country/SLV","56.11","1976"
"http://worldbank.org/Country/SOM","43.259","1976"
"http://worldbank.org/Country/SSD","38.118","1976"
"http://worldbank.org/Country/STP","58.623","1976"
"http://worldbank.org/Country/SUR","64.445","1976"
"http://worldbank.org/Country/SVK","70.3225","1976"
"http://worldbank.org/Country/SVN","70.3073","1976"
"http://worldbank.org/Country/SWZ","52.421","1976"
"http://worldbank.org/Country/SYR","63.258","1976"
"http://worldbank.org/Country/TCD","43.698","1976"
"http://worldbank.org/Country/TGO","50.112","1976"
"http://worldbank.org/Country/THA","62.495","1976"
"http://worldbank.org/Country/TJK","56.354","1976"
"http://worldbank.org/Country/TKM","59.925","1976"
"http://worldbank.org/Country/TLS","33.714","1976"
"http://worldbank.org/Country/TTO","65.782","1976"
"http://worldbank.org/Country/TUN","57.866","1976"
"http://worldbank.org/Country/TZA","49.269","1976"
"http://worldbank.org/Country/UKR","69.4462","1976"
"http://worldbank.org/Country/URY","69.271","1976"
"http://worldbank.org/Country/USA","72.8561","1976"
"http://worldbank.org/Country/UZB","63.729","1976"
"http://worldbank.org/Country/VCT","65.844","1976"
"http://worldbank.org/Country/VIR","70.7505","1976"
"http://worldbank.org/Country/VNM","63.01","1976"
"http://worldbank.org/Country/VUT","57.684","1976"
"http://worldbank.org/Country/WSM","62.031","1976"
"http://worldbank.org/Country/YEM","43.54","1976"
"http://worldbank.org/Country/ZMB","52.247","1976"
"http://worldbank.org/Country/ZWE","58.15","1976"
"http://worldbank.org/Country/ECU","63.512","1980"
"http://worldbank.org/Country/EGY","58.332","1980"
"http://worldbank.org/Country/ERI","46.654","1980"
"http://worldbank.org/Country/EST","68.9056","1980"
"http://worldbank.org/Country/ETH","43.747","1980"
"http://worldbank.org/Country/FIN","73.44","1980"
"http://worldbank.org/Country/FJI","63.997","1980"
"http://worldbank.org/Country/FSM","62.331","1980"
"http://worldbank.org/Country/GAB","55.252","1980"
"http://worldbank.org/Country/GHA","52.277","1980"
"http://worldbank.org/Country/GIN","41.3","1980"
"http://worldbank.org/Country/GMB","46.341","1980"
"http://worldbank.org/Country/GNB","44.056","1980"
"http://worldbank.org/Country/GNQ","44.127","1980"
"http://worldbank.org/Country/GRC","73.6471","1980"
"http://worldbank.org/Country/GRD","67.879","1980"
"http://worldbank.org/Country/GTM","57.272","1980"
"http://worldbank.org/Country/GUM","69.262","1980"
"http://worldbank.org/Country/GUY","62.498","1980"
"http://worldbank.org/Country/HKG","74.6732","1980"
"http://worldbank.org/Country/HND","59.632","1980"
"http://worldbank.org/Country/HRV","70.1754","1980"
"http://worldbank.org/Country/HTI","51.009","1980"
"http://worldbank.org/Country/HUN","69.0617","1980"
"http://worldbank.org/Country/IDN","57.995","1980"
"http://worldbank.org/Country/IRL","72.6232","1980"
"http://worldbank.org/Country/IRN","54.114","1980"
"http://worldbank.org/Country/IRQ","59.882","1980"
"http://worldbank.org/Country/ISL","76.8466","1980"
"http://worldbank.org/Country/ABW","72.929","1983"
"http://worldbank.org/Country/AFG","45.324","1983"
"http://worldbank.org/Country/AGO","44.799","1983"
"http://worldbank.org/Country/ALB","70.876","1983"
"http://worldbank.org/Country/ARE","69.585","1983"
"http://worldbank.org/Country/ARM","70.519","1983"
"http://worldbank.org/Country/ATG","69.491","1983"
"http://worldbank.org/Country/AZE","64.587","1983"
"http://worldbank.org/Country/BDI","47.581","1983"
"http://worldbank.org/Country/BEN","48.71","1983"
"http://worldbank.org/Country/BFA","48.486","1983"
"http://worldbank.org/Country/BGD","54.225","1983"
"http://worldbank.org/Country/BGR","71.3863","1983"
"http://worldbank.org/Country/BHR","70.651","1983"
"http://worldbank.org/Country/BHS","67.962","1983"
"http://worldbank.org/Country/BIH","71.061","1983"
"http://worldbank.org/Country/BLR","70.0647","1983"
"http://worldbank.org/Country/BLZ","70.575","1983"
"http://worldbank.org/Country/BOL","51.98","1983"
"http://worldbank.org/Country/BRB","73.303","1983"
"http://worldbank.org/Country/BRN","68.421","1983"
"http://worldbank.org/Country/BTN","47.702","1983"
"http://worldbank.org/Country/BWA","60.543","1983"
"http://worldbank.org/Country/CAF","49.872","1983"
"http://worldbank.org/Country/CAN","76.0659","1983"
"http://worldbank.org/Country/CHL","70.782","1983"
"http://worldbank.org/Country/CIV","52.314","1983"
"http://worldbank.org/Country/CMR","52.67","1983"
"http://worldbank.org/Country/COD","47.208","1983"
"http://worldbank.org/Country/COG","54.978","1983"
"http://worldbank.org/Country/COM","52.58","1983"
"http://worldbank.org/Country/CPV","62.392","1983"
"http://worldbank.org/Country/CRI","73.657","1983"
"http://worldbank.org/Country/CUB","74.315","1983"
"http://worldbank.org/Country/CYP","75.358","1983"
"http://worldbank.org/Country/CZE","70.5915","1983"
"http://worldbank.org/Country/DJI","54.828","1983"
"http://worldbank.org/Country/DOM","63.964","1983"
"http://worldbank.org/Country/DZA","62.029","1983"
"http://worldbank.org/Country/ECU","65.246","1983"
"http://worldbank.org/Country/EGY","60.372","1983"
"http://worldbank.org/Country/ERI","47.441","1983"
"http://worldbank.org/Country/EST","69.3756","1983"
"http://worldbank.org/Country/ETH","43.885","1983"
"http://worldbank.org/Country/FIN","74.201","1983"
"http://worldbank.org/Country/FJI","64.651","1983"
"http://worldbank.org/Country/FSM","62.834","1983"
"http://worldbank.org/Country/GAB","57.674","1983"
"http://worldbank.org/Country/GHA","53.286","1983"
"http://worldbank.org/Country/GIN","43.64","1983"
"http://worldbank.org/Country/GMB","48.645","1983"
"http://worldbank.org/Country/GNB","45.046","1983"
"http://worldbank.org/Country/GNQ","46.039","1983"
"http://worldbank.org/Country/GRC","74.5659","1983"
"http://worldbank.org/Country/GRD","68.234","1983"
"http://worldbank.org/Country/GTM","58.661","1983"
"http://worldbank.org/Country/GUM","70.151","1983"
"http://worldbank.org/Country/GUY","62.684","1983"
"http://worldbank.org/Country/HKG","75.2756","1983"
"http://worldbank.org/Country/HND","62.05","1983"
"http://worldbank.org/Country/HRV","70.2749","1983"
"http://worldbank.org/Country/HTI","51.987","1983"
"http://worldbank.org/Country/HUN","68.9737","1983"
"http://worldbank.org/Country/IDN","59.423","1983"
"http://worldbank.org/Country/IRL","73.3137","1983"
"http://worldbank.org/Country/IRN","53.287","1983"
"http://worldbank.org/Country/IRQ","59.454","1983"
"http://worldbank.org/Country/ISL","76.8456","1983"
"http://worldbank.org/Country/ABW","73.937","2002"
"http://worldbank.org/Country/AFG","56.784","2002"
"http://worldbank.org/Country/AGO","47.702","2002"
"http://worldbank.org/Country/ALB","74.579","2002"
"http://worldbank.org/Country/ARE","74.758","2002"
"http://worldbank.org/Country/ARM","72.112","2002"
"http://worldbank.org/Country/ATG","74.395","2002"
"http://worldbank.org/Country/AZE","67.391","2002"
"http://worldbank.org/Country/BDI","50.81","2002"
"http://worldbank.org/Country/BEN","56.025","2002"
"http://worldbank.org/Country/BFA","51.384","2002"
"http://worldbank.org/Country/BGD","66.43","2002"
"http://worldbank.org/Country/BGR","71.8659","2002"
"http://worldbank.org/Country/BHR","74.822","2002"
"http://worldbank.org/Country/BHS","71.977","2002"
"http://worldbank.org/Country/BIH","74.803","2002"
"http://worldbank.org/Country/BLR","68.0561","2002"
"http://worldbank.org/Country/BLZ","69.272","2002"
"http://worldbank.org/Country/BMU","78.0878","2002"
"http://worldbank.org/Country/BOL","63.64","2002"
"http://worldbank.org/Country/BRB","77.534","2002"
"http://worldbank.org/Country/BRN","73.332","2002"
"http://worldbank.org/Country/BTN","62.728","2002"
"http://worldbank.org/Country/BWA","50.232","2002"
"http://worldbank.org/Country/CAF","44.063","2002"
"http://worldbank.org/Country/CAN","79.4902","2002"
"http://worldbank.org/Country/CHL","76.894","2002"
"http://worldbank.org/Country/CIV","49.475","2002"
"http://worldbank.org/Country/CMR","51.536","2002"
"http://worldbank.org/Country/COD","51.385","2002"
"http://worldbank.org/Country/COG","53.091","2002"
"http://worldbank.org/Country/COM","59.617","2002"
"http://worldbank.org/Country/CPV","69.557","2002"
"http://worldbank.org/Country/CRI","77.74","2002"
"http://worldbank.org/Country/CUB","77.105","2002"
"http://worldbank.org/Country/CYP","78.264","2002"
"http://worldbank.org/Country/CZE","75.222","2002"
"http://worldbank.org/Country/DJI","57.235","2002"
"http://worldbank.org/Country/DMA","76.5976","2002"
"http://worldbank.org/Country/DOM","69.957","2002"
"http://worldbank.org/Country/DZA","71.605","2002"
"http://worldbank.org/Country/ECU","73.371","2002"
"http://worldbank.org/Country/EGY","68.961","2002"
"http://worldbank.org/Country/ERI","56.5","2002"
"http://worldbank.org/Country/EST","70.9049","2002"
"http://worldbank.org/Country/ETH","53.349","2002"
"http://worldbank.org/Country/FIN","78.1195","2002"
"http://worldbank.org/Country/FJI","66.022","2002"
"http://worldbank.org/Country/FSM","64.888","2002"
"http://worldbank.org/Country/GAB","57.791","2002"
"http://worldbank.org/Country/GIN","52.499","2004"
"http://worldbank.org/Country/GMB","57.553","2004"
"http://worldbank.org/Country/GNB","51.883","2004"
"http://worldbank.org/Country/GNQ","54.263","2004"
"http://worldbank.org/Country/GRC","79.039","2004"
"http://worldbank.org/Country/GRD","73.088","2004"
"http://worldbank.org/Country/GTM","69.437","2004"
"http://worldbank.org/Country/GUM","76.387","2004"
"http://worldbank.org/Country/GUY","66.412","2004"
"http://worldbank.org/Country/HKG","81.8293","2004"
"http://worldbank.org/Country/HND","71.77","2004"
"http://worldbank.org/Country/HRV","75.5202","2004"
"http://worldbank.org/Country/HTI","58.292","2004"
"http://worldbank.org/Country/HUN","72.6488","2004"
"http://worldbank.org/Country/IDN","66.969","2004"
"http://worldbank.org/Country/IRL","78.539","2004"
"http://worldbank.org/Country/IRN","71.592","2004"
"http://worldbank.org/Country/IRQ","68.437","2004"
"http://worldbank.org/Country/ABW","74.287","2005"
"http://worldbank.org/Country/AFG","58.29","2005"
"http://worldbank.org/Country/AGO","50.165","2005"
"http://worldbank.org/Country/ALB","75.228","2005"
"http://worldbank.org/Country/ARE","75.376","2005"
"http://worldbank.org/Country/ARM","72.626","2005"
"http://worldbank.org/Country/ATG","75.019","2005"
"http://worldbank.org/Country/AZE","68.747","2005"
"http://worldbank.org/Country/BDI","53.369","2005"
"http://worldbank.org/Country/BEN","57.355","2005"
"http://worldbank.org/Country/BFA","53.31","2005"
"http://worldbank.org/Country/BGD","67.773","2005"
"http://worldbank.org/Country/BGR","72.561","2005"
"http://worldbank.org/Country/BHR","75.326","2005"
"http://worldbank.org/Country/BHS","71.987","2005"
"http://worldbank.org/Country/BIH","75.198","2005"
"http://worldbank.org/Country/BLR","68.8512","2005"
"http://worldbank.org/Country/BLZ","69.998","2005"
"http://worldbank.org/Country/BMU","78.6854","2005"
"http://worldbank.org/Country/BOL","65.312","2005"
"http://worldbank.org/Country/BRB","77.915","2005"
"http://worldbank.org/Country/BRN","74.006","2005"
"http://worldbank.org/Country/BTN","65.289","2005"
"http://worldbank.org/Country/BWA","52.13","2005"
"http://worldbank.org/Country/CAF","44.744","2005"
"http://worldbank.org/Country/CAN","80.1927","2005"
"http://worldbank.org/Country/CHL","77.63","2005"
"http://worldbank.org/Country/CIV","50.12","2005"
"http://worldbank.org/Country/CMR","52.76","2005"
"http://worldbank.org/Country/COD","53.675","2005"
"http://worldbank.org/Country/COG","55.6","2005"
"http://worldbank.org/Country/COM","60.126","2005"
"http://worldbank.org/Country/CPV","70.424","2005"
"http://worldbank.org/Country/CRI","78.117","2005"
"http://worldbank.org/Country/CUB","77.688","2005"
"http://worldbank.org/Country/CYP","78.63","2005"
"http://worldbank.org/Country/CZE","75.9244","2005"
"http://worldbank.org/Country/DJI","57.991","2005"
"http://worldbank.org/Country/DOM","70.771","2005"
"http://worldbank.org/Country/DZA","73.072","2005"
"http://worldbank.org/Country/ECU","74.112","2005"
"http://worldbank.org/Country/EGY","69.434","2005"
"http://worldbank.org/Country/ERI","58.707","2005"
"http://worldbank.org/Country/EST","72.5683","2005"
"http://worldbank.org/Country/ETH","56.223","2005"
"http://worldbank.org/Country/FIN","78.8171","2005"
"http://worldbank.org/Country/FJI","66.313","2005"
"http://worldbank.org/Country/FSM","65.489","2005"
"http://worldbank.org/Country/GAB","58.181","2005"
"http://worldbank.org/Country/GHA","58.719","2005"
"http://worldbank.org/Country/GIN","53.238","2005"
"http://worldbank.org/Country/GMB","57.939","2005"
"http://worldbank.org/Country/GNB","52.275","2005"
"http://worldbank.org/Country/GNQ","54.449","2005"
"http://worldbank.org/Country/GRC","79.239","2005"
"http://worldbank.org/Country/GRD","73.123","2005"
"http://worldbank.org/Country/GTM","69.762","2005"
"http://worldbank.org/Country/GUM","76.687","2005"
"http://worldbank.org/Country/GUY","66.694","2005"
"http://worldbank.org/Country/HKG","81.6293","2005"
"http://worldbank.org/Country/HND","72.026","2005"
"http://worldbank.org/Country/HRV","75.2446","2005"
"http://worldbank.org/Country/HTI","58.652","2005"
"http://worldbank.org/Country/HUN","72.6488","2005"
"http://worldbank.org/Country/IDN","67.334","2005"
"http://worldbank.org/Country/IRL","78.9439","2005"
"http://worldbank.org/Country/IRN","71.917","2005"
"http://worldbank.org/Country/IRQ","68.266","2005"
"http://worldbank.org/Country/GMB","58.671","2007"
"http://worldbank.org/Country/GNB","53.136","2007"
"http://worldbank.org/Country/GNQ","54.842","2007"
"http://worldbank.org/Country/GRC","79.439","2007"
"http://worldbank.org/Country/GRD","73.096","2007"
"http://worldbank.org/Country/GTM","70.409","2007"
"http://worldbank.org/Country/GUM","77.227","2007"
"http://worldbank.org/Country/GUY","67.247","2007"
"http://worldbank.org/Country/HKG","82.3268","2007"
"http://worldbank.org/Country/HND","72.544","2007"
"http://worldbank.org/Country/HRV","75.7056","2007"
"http://worldbank.org/Country/HTI","59.408","2007"
"http://worldbank.org/Country/HUN","73.1512","2007"
"http://worldbank.org/Country/IDN","68.105","2007"
"http://worldbank.org/Country/IRL","79.6415","2007"
"http://worldbank.org/Country/IRN","72.626","2007"
"http://worldbank.org/Country/IRQ","68.13","2007"
"http://worldbank.org/Country/ITA","73.9432","1980"
"http://worldbank.org/Country/JAM","70.793","1980"
"http://worldbank.org/Country/JOR","66.207","1980"
"http://worldbank.org/Country/KAZ","66.6244","1980"
"http://worldbank.org/Country/KEN","57.881","1980"
"http://worldbank.org/Country/KGZ","62.9038","1980"
"http://worldbank.org/Country/KHM","27.536","1980"
"http://worldbank.org/Country/KIR","55.971","1980"
"http://worldbank.org/Country/KOR","66.0463","1980"
"http://worldbank.org/Country/KWT","69.693","1980"
"http://worldbank.org/Country/LAO","49.061","1980"
"http://worldbank.org/Country/LBR","46.053","1980"
"http://worldbank.org/Country/LCA","68.144","1980"
"http://worldbank.org/Country/LKA","68.171","1980"
"http://worldbank.org/Country/LSO","56.702","1980"
"http://worldbank.org/Country/LTU","70.4822","1980"
"http://worldbank.org/Country/LUX","72.0726","1980"
"http://worldbank.org/Country/LVA","68.8085","1980"
"http://worldbank.org/Country/MAC","73.974","1980"
"http://worldbank.org/Country/MAR","57.56","1980"
"http://worldbank.org/Country/MDA","64.951","1980"
"http://worldbank.org/Country/MDG","49.005","1980"
"http://worldbank.org/Country/MDV","53.046","1980"
"http://worldbank.org/Country/MKD","68.6504","1980"
"http://worldbank.org/Country/MMR","52.91","1980"
"http://worldbank.org/Country/MNE","72.8722","1980"
"http://worldbank.org/Country/MNG","56.936","1980"
"http://worldbank.org/Country/MOZ","43.515","1980"
"http://worldbank.org/Country/MRT","54.913","1980"
